center_id,sync_timestamp,report_date,session_date,camera,source_video,session_duration,unique_people,returning_count,visitor_count,person_id,person_type,entry_time,exit_time,duration_seconds,present_last_7_days,last_present_date,report_file,identified_students,engagement_id,batch,confidence_score,nf_presence,dedupe_collapsed_rows,distinct_source_videos,source_videos_sample
TSSDC_Mumbai,2026-03-25 15:53:56.936000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260324102110.mp4,11:19:49,59,0,59,Day0325_NF_060,no_face_track,10:45:00,10:45:06,6,0,,2026_03_25_attendance_report.json,0,,,0.0,198,49,49,D14_20260324090240.mp4; D14_20260324090338.mp4; D14_20260324090815.mp4; D14_20260324090949.mp4; D14_20260324091315.mp4; ...
TSSDC_Mumbai,2026-03-25 15:53:56.936000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260324102110.mp4,11:19:49,59,0,59,Day0325_NF_061,no_face_track,10:45:04,10:45:05,1,0,,2026_03_25_attendance_report.json,0,,,0.0,198,49,49,D14_20260324090240.mp4; D14_20260324090338.mp4; D14_20260324090815.mp4; D14_20260324090949.mp4; D14_20260324091315.mp4; ...
TSSDC_Mumbai,2026-03-25 15:53:56.936000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260324102110.mp4,11:19:49,59,0,59,Day0325_NF_062,no_face_track,10:45:06,10:45:06,0,0,,2026_03_25_attendance_report.json,0,,,0.0,198,49,49,D14_20260324090240.mp4; D14_20260324090338.mp4; D14_20260324090815.mp4; D14_20260324090949.mp4; D14_20260324091315.mp4; ...
TSSDC_Mumbai,2026-03-25 15:53:56.936000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260324102110.mp4,11:19:49,59,0,59,Day0325_NF_063,no_face_track,11:15:48,11:15:53,5,0,,2026_03_25_attendance_report.json,0,,,0.0,198,48,48,D14_20260324090240.mp4; D14_20260324090338.mp4; D14_20260324090815.mp4; D14_20260324090949.mp4; D14_20260324091315.mp4; ...
Mumbai_Center,2026-03-25 15:57:00.568000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260311094703.mp4,09:52:00,13,0,13,Day0325_NF_064,no_face_track,09:51:48,09:52:00,12,0,,2026_03_25_attendance_report.json,0,,,0.0,50,1,1,D14_20260311094703.mp4
TSSDC_Mumbai,2026-03-25 15:53:56.936000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260324102110.mp4,11:19:49,59,0,59,Day0325_NF_064,no_face_track,11:16:01,11:16:02,1,0,,2026_03_25_attendance_report.json,0,,,0.0,198,48,48,D14_20260324090240.mp4; D14_20260324090338.mp4; D14_20260324090815.mp4; D14_20260324090949.mp4; D14_20260324091315.mp4; ...
TSSDC_Mumbai,2026-03-25 15:53:56.936000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260324102110.mp4,11:19:49,59,0,59,Day0325_NF_067,no_face_track,11:16:28,11:16:34,6,0,,2026_03_25_attendance_report.json,0,,,0.0,198,48,48,D14_20260324090240.mp4; D14_20260324090338.mp4; D14_20260324090815.mp4; D14_20260324090949.mp4; D14_20260324091315.mp4; ...
TSSDC_Mumbai,2026-03-25 15:53:56.936000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260324102110.mp4,11:19:49,59,0,59,Day0325_NF_068,no_face_track,11:16:32,11:16:34,2,0,,2026_03_25_attendance_report.json,0,,,0.0,198,48,48,D14_20260324090240.mp4; D14_20260324090338.mp4; D14_20260324090815.mp4; D14_20260324090949.mp4; D14_20260324091315.mp4; ...
TSSDC_Mumbai,2026-03-25 15:53:56.936000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260324102110.mp4,11:19:49,59,0,59,Day0325_NF_069,no_face_track,11:17:02,11:17:02,0,0,,2026_03_25_attendance_report.json,0,,,0.0,198,48,48,D14_20260324090240.mp4; D14_20260324090338.mp4; D14_20260324090815.mp4; D14_20260324090949.mp4; D14_20260324091315.mp4; ...
TSSDC_Mumbai,2026-03-25 15:53:56.936000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260324102110.mp4,11:19:49,59,0,59,Day0325_NF_070,no_face_track,11:17:02,11:17:06,4,0,,2026_03_25_attendance_report.json,0,,,0.0,198,48,48,D14_20260324090240.mp4; D14_20260324090338.mp4; D14_20260324090815.mp4; D14_20260324090949.mp4; D14_20260324091315.mp4; ...
